bfenr,grundindeks,antalgrunde,grundid,husnummerid
6014514,2,2,f1e0fa57-e2ce-4afc-9429-37c65d500427,0a3f507a-5977-32b8-e044-0003ba298018
6025905,2,1,4f5c3fce-fbe7-4de7-a0d1-fa2b5eef651a,0a3f507a-59b2-32b8-e044-0003ba298018
6025905,2,2,ebbf8ff3-a658-4c2c-9923-948fecb9edb8,0a3f507a-59b2-32b8-e044-0003ba298018
6004941,1,1,5b060e38-586f-4219-a2fe-046959a493fc,0a3f507a-5a62-32b8-e044-0003ba298018
6030220,1,1,f936fdfd-4bcf-4f32-8104-a859c3332101,0a3f507a-5afa-32b8-e044-0003ba298018
6027693,1,1,28725361-2da7-46a6-99e1-96a5898bc56b,0a3f507a-5be8-32b8-e044-0003ba298018
6001490,2,1,1a226ae5-6367-47bb-ae27-d67c03c7a6c2,0a3f507a-3e31-32b8-e044-0003ba298018
6001490,2,2,97f866d9-ec18-49ec-95d1-4426b72e82b3,0a3f507a-3e31-32b8-e044-0003ba298018
6015657,1,1,f63abc00-6f50-4536-8d5c-49f7ae55101c,0a3f507a-5d1b-32b8-e044-0003ba298018
6031510,1,1,c1add589-5ea6-473f-ab04-502f6f5369a3,0a3f507a-5d7f-32b8-e044-0003ba298018
6008701,1,1,0f62844f-9b2a-45b0-a545-dd2aa7776fb5,0a3f507a-46ab-32b8-e044-0003ba298018
6025619,1,1,1a09cefe-ca8e-4d7d-9b1e-d9e1705d1497,0a3f507a-4737-32b8-e044-0003ba298018
6026260,1,1,449ca05c-f4c2-4068-8028-00091bc129ad,0a3f507a-4793-32b8-e044-0003ba298018
6021638,1,1,9c3ae1f4-33d5-4127-97a6-089798def8bb,0a3f507a-47f7-32b8-e044-0003ba298018
6017851,1,1,4e907b3c-2403-414a-9409-b01f9e71625f,0a3f507a-48d1-32b8-e044-0003ba298018
6008365,1,1,88616859-043b-4b64-96bc-0e8b34b78f32,0a3f507a-49fb-32b8-e044-0003ba298018
6030517,1,1,c4916465-6a1f-47d3-9295-0a945f926c1d,0a3f507a-4a52-32b8-e044-0003ba298018
6000672,1,1,ff89cbe1-ba1c-4c09-91fa-27aafa85ec85,0a3f507a-4b65-32b8-e044-0003ba298018
6015429,1,1,0a97824e-0f09-4f21-8fff-e0ddb50f452e,0a3f507a-4c4a-32b8-e044-0003ba298018
6021731,1,1,b78a3f69-d46e-47f3-8aad-845ed09456c6,0a3f507a-4cab-32b8-e044-0003ba298018
6006598,2,1,5bb11c15-08fb-4f0a-b004-087bbe760b6e,0a3f507a-4d4d-32b8-e044-0003ba298018
6006598,2,2,d7645d3c-1e8d-48ee-b20d-b20f7d874f75,0a3f507a-4d4d-32b8-e044-0003ba298018
6031534,1,1,3afb64b3-6296-4bb6-932c-af0fe2c9795a,0a3f507a-4de3-32b8-e044-0003ba298018
6000848,1,1,ff872e8d-1215-48e9-8d02-69e795ab79ec,0a3f507a-4e48-32b8-e044-0003ba298018
6017885,1,1,24eeabd6-b40a-4383-9231-8f4c2d0d2ef4,0a3f507a-d88d-32b8-e044-0003ba298018
6024328,1,1,55d990c9-794e-4bfd-8877-26b28b41ee5f,0a3f507a-3671-32b8-e044-0003ba298018
100050300,2,1,2355863e-75c4-4748-a75e-2cdcd61b2911,0a3f507b-2cef-32b8-e044-0003ba298018
100050300,2,2,731161bf-f205-464c-abc5-03ee726e8f31,
6025161,1,1,cf034514-ba64-454e-a2c6-9cbb8efa1a0e,0a3f507a-36d6-32b8-e044-0003ba298018
100055986,2,1,7139b1bf-2de3-4a50-8436-1f86ff4e08e0,0a3f507a-b87c-32b8-e044-0003ba298018
100055986,2,2,afd243c7-e7b8-40cd-bcc9-e8488fe5711c,
6012885,1,1,5b0aa420-d973-42b0-a895-5c99896dfdd9,0a3f507a-376e-32b8-e044-0003ba298018
6032050,1,1,61c181bd-9c7e-49b1-b337-f5fb6ebc7833,0a3f507a-37a2-32b8-e044-0003ba298018
100067435,1,1,affed507-4a21-43f1-aae7-af567791ac8a,0a3f507a-798c-32b8-e044-0003ba298018
100075358,1,1,8d027c4f-f703-4ecb-bf6a-209e509b236e,487b3104-8f44-43cb-8e5c-1c1adb163b3e
6004474,1,1,016d2d58-fbd5-44b5-b37b-817b6a766e4f,0a3f507a-5e09-32b8-e044-0003ba298018
6004066,1,1,a1a91c88-7e32-4ea1-ba0d-56e514478e45,0a3f507a-5f7d-32b8-e044-0003ba298018
6006966,1,1,e195e50e-7bf2-4268-856b-97a2da440527,0a3f507a-5fe2-32b8-e044-0003ba298018
6029858,1,1,40042445-86a7-49ad-927c-e8e2632fe98f,0a3f507a-6029-32b8-e044-0003ba298018
6006135,1,1,9301946d-8126-4042-bedc-aa63a937fc3d,0a3f507a-608d-32b8-e044-0003ba298018
6031460,1,1,2e47713e-2536-4175-b54e-53076f37043d,0a3f507a-6153-32b8-e044-0003ba298018
6031851,1,1,de34afb7-719c-4547-8654-6f555a557449,0a3f507a-6181-32b8-e044-0003ba298018
6009722,1,1,0b45f4aa-abc0-424e-8fd0-a4e6722e1698,0a3f507a-6264-32b8-e044-0003ba298018
6004842,1,1,382cbe01-7eee-446b-a951-b9e443b2a03a,0a3f507a-6408-32b8-e044-0003ba298018
6023279,1,1,c947164a-7475-432b-a8c0-62fb4afd9ac8,0a3f507a-65c5-32b8-e044-0003ba298018
6005715,1,1,c595fff8-4e60-4380-89cf-ebdda4f9f9ac,0a3f507a-65e6-32b8-e044-0003ba298018
6001976,1,1,cdda869c-0ab4-4bcd-a81d-2e7f017aeab3,0a3f507a-664f-32b8-e044-0003ba298018
6030219,1,1,d782e869-55f0-4291-8edd-d5f9ca355167,0a3f507a-5b0b-32b8-e044-0003ba298018
6027831,1,1,99ccd255-a681-46c0-8615-71dc343e0d32,0a3f507a-5bdb-32b8-e044-0003ba298018
6001609,2,1,27d441b6-7863-484f-93d9-8951797d0c86,0a3f507a-5c46-32b8-e044-0003ba298018
6001609,2,2,2e42ce49-241e-49bb-a78a-4c5bc3cebab4,0a3f507a-5c46-32b8-e044-0003ba298018
6001424,2,1,78c87958-895e-4d36-b75c-f9a9b4f18ad8,0a3f507a-5c4d-32b8-e044-0003ba298018
6001424,2,2,c941f525-ae14-4d75-808b-3c18c012001a,0a3f507a-5c4d-32b8-e044-0003ba298018
6016692,1,1,68f5869f-6323-4f61-87fb-6a60454cf520,0a3f507a-5cbf-32b8-e044-0003ba298018
6011485,1,1,05e2fb1f-6c61-4183-94e3-5cbc521528fd,0a3f507a-5d02-32b8-e044-0003ba298018
6022854,1,1,4f174d54-c8f0-43be-bb7c-dc0423ef0257,0a3f507a-5d55-32b8-e044-0003ba298018
6004485,1,1,bbb3ced7-6215-419a-ac91-b1b23ee88bb5,0a3f507a-5dfc-32b8-e044-0003ba298018
6005031,1,1,23c18c13-eac9-48ac-bab8-e6e3080adfe5,0a3f507a-5ebb-32b8-e044-0003ba298018
6003158,1,1,99c54241-7d11-4594-88b2-26ab509455fe,0a3f507a-5f2d-32b8-e044-0003ba298018
6033362,1,1,5c37d939-1809-4d09-b9a2-a24803aacce1,0a3f507a-5f88-32b8-e044-0003ba298018
6009381,1,1,3b7d0339-e152-4dae-92a1-0577e19aa18c,0a3f507a-5fd4-32b8-e044-0003ba298018
6029869,1,1,208ec524-27a6-4f4b-b725-07ea9f154f51,0a3f507a-601b-32b8-e044-0003ba298018
6029922,1,1,43b2df2c-4d2f-4a6a-8e35-88b43ba6ca08,0a3f507a-602a-32b8-e044-0003ba298018
100077240,1,1,039bce27-dc01-47b4-9a73-17ef895c3523,3b5b9198-571a-4a93-a971-a704a52b7353
6014467,1,1,c7a1ae82-003d-4fd2-be6f-bd0c14d041e1,0a3f507a-3936-32b8-e044-0003ba298018
8077979,1,1,9047cf41-8d84-4b3e-9db3-ce33c5b244b0,0a3f507a-b3c2-32b8-e044-0003ba298018
6016883,1,1,ae8add16-ddc9-4924-bc6a-31b0b7eaf829,0a3f507a-39f7-32b8-e044-0003ba298018
6000279,1,1,81d56684-44fd-40b9-8191-33726058aa68,0a3f507a-6e4a-32b8-e044-0003ba298018
6011574,1,1,7537f48f-bd4d-4987-b9ab-685ecce86be6,0a3f507a-3ae0-32b8-e044-0003ba298018
6033586,1,1,ff6e4402-8327-452f-8582-7b87f7c10b2e,0a3f507a-3c2d-32b8-e044-0003ba298018
6021553,1,1,66d86add-5110-43a1-9098-5c22d671026f,0a3f507a-3c95-32b8-e044-0003ba298018
6017455,1,1,bfd69322-463b-48fe-b938-a0982d0f9ca0,0a3f507a-3cfd-32b8-e044-0003ba298018
6029914,1,1,79577750-0cf6-455f-8437-f59cf25f8c87,0a3f507a-6034-32b8-e044-0003ba298018
6018722,1,1,4791428f-3adf-4457-9d29-a6e61ec050da,0a3f507a-6109-32b8-e044-0003ba298018
6030924,1,1,8a3a804c-f91d-4313-99d4-28106a0f9a0b,0a3f507a-615a-32b8-e044-0003ba298018
6025992,1,1,2de22579-821d-4307-8a3b-094e6509b7f4,0a3f507b-03bb-32b8-e044-0003ba298018
6003733,1,1,6bc83585-d47c-47d3-9cc5-d811032b33c7,0a3f507a-6302-32b8-e044-0003ba298018
6005868,1,1,373612b5-87da-44a3-8d4f-f9b5ec5c810d,0a3f507a-64b2-32b8-e044-0003ba298018
6005862,1,1,e0882647-e3a6-4bfd-a92b-b502118f5e5c,0a3f507a-65f4-32b8-e044-0003ba298018
6028325,1,1,19b36b8d-beaa-4c7c-b0fc-bc6daf42b95c,0a3f507a-663a-32b8-e044-0003ba298018
6021016,1,1,429ac1da-a5dc-4311-8693-d0f4fe73e8d7,0a3f507a-6667-32b8-e044-0003ba298018
6020964,1,1,48a727b3-6c44-403a-b677-a11492a3e464,0a3f507a-6685-32b8-e044-0003ba298018
6024862,1,1,5596e0bc-56de-4521-a5f9-28c84770c699,0a3f507a-66ae-32b8-e044-0003ba298018
6013473,1,1,7fb5b101-2cc7-4def-80fd-1f02a8d2c7a2,0a3f507a-677e-32b8-e044-0003ba298018
6016453,1,1,31334e0c-cff3-4a2f-be48-abcabf2318c0,0a3f507a-6881-32b8-e044-0003ba298018
6017572,1,1,a4f899e9-21ec-4313-b32d-63951c5a2f34,0a3f507a-6864-32b8-e044-0003ba298018
6031953,1,1,95ae5e23-f1ce-4165-b39a-b8219ee3f9d4,0a3f507a-6933-32b8-e044-0003ba298018
6026729,1,1,2c1486dd-3074-4b00-b081-edd65b3d4d97,0a3f507a-697e-32b8-e044-0003ba298018
6019846,1,1,ce5105a4-3137-4f52-b8ac-fc5275f000c3,0a3f507a-6a53-32b8-e044-0003ba298018
6026344,1,1,08466e68-da4d-4b2b-a31e-523dc1019c36,0a3f507a-6b25-32b8-e044-0003ba298018
6024714,1,1,b1ba3e62-b981-4c0c-8b0f-0a45db3e8f90,0a3f507a-6c82-32b8-e044-0003ba298018
6020463,1,1,c9080813-e401-49b7-87fa-a43d25535ebf,0a3f507a-6cf8-32b8-e044-0003ba298018
6028936,1,1,96feb0ed-4691-4be1-97be-c354eff56e73,0a3f507a-6deb-32b8-e044-0003ba298018
6017468,1,1,c53b4a2e-54a0-46ea-b41a-756fea71593a,0a3f507a-3db7-32b8-e044-0003ba298018
6001375,2,1,7dfaf30a-d007-461b-814e-56811bab612a,0a3f507a-3df8-32b8-e044-0003ba298018
6001375,2,2,bb16eca7-c746-4d43-a4f0-6dbe4f2a744c,0a3f507a-3df8-32b8-e044-0003ba298018
6006490,2,1,331de26b-e2a1-47d4-95f8-8446cbc4b8ee,0a3f507a-3ee9-32b8-e044-0003ba298018
6006490,2,2,e9e4a27f-2558-4b32-a72d-a47777dd07f9,0a3f507a-3ee9-32b8-e044-0003ba298018
6016930,2,1,1e9a211e-e5aa-4441-80d0-f551997d35d8,0a3f507a-3f53-32b8-e044-0003ba298018
6016930,2,2,27c7d782-6334-4940-94c2-0099aefbfccd,0a3f507a-3f53-32b8-e044-0003ba298018
6016330,1,1,777be44b-0462-4ca3-b058-0b763f175e19,0a3f507a-4026-32b8-e044-0003ba298018
6017495,1,1,3d98e093-b0ed-4097-ba0f-5babc89bae95,0a3f507a-4071-32b8-e044-0003ba298018
6014121,1,1,8eb5ec35-04d1-4655-9c91-c9a540fe4e01,0a3f507a-40a6-32b8-e044-0003ba298018
6018234,1,1,6f3b661a-9ba1-41d7-88d8-03937dffdace,0a3f507a-40e4-32b8-e044-0003ba298018
6006835,2,1,41d6cd0a-ba12-438e-8df6-64d920da33e6,0a3f507a-4126-32b8-e044-0003ba298018
6006835,2,2,a3edfde9-44fe-4efe-8a19-6957960e588d,0a3f507a-4126-32b8-e044-0003ba298018
6031094,1,1,406bb97a-8b87-4327-80d1-2505e10d13c2,0a3f507a-421f-32b8-e044-0003ba298018
6002519,1,1,63a0cddb-7336-461f-bcc9-c8249ce8d8ac,0a3f507a-425a-32b8-e044-0003ba298018
6000862,1,1,cd44f408-e632-4f22-913b-0bcd061b8876,0a3f507a-6f26-32b8-e044-0003ba298018
6025157,1,1,7a9e6c7c-2d55-4250-b921-563e24fe0215,0a3f507a-6f87-32b8-e044-0003ba298018
6010233,1,1,def77af7-5771-4fa6-9afd-661c24fc4f40,0a3f507a-6fe2-32b8-e044-0003ba298018
6000871,1,1,65b43416-5a48-43ba-9979-cfc56e40ea7b,0a3f507a-70ae-32b8-e044-0003ba298018
8770648,1,1,4c8dfb81-cf49-4eb3-b8d7-4d08a9850b10,0a3f507a-4a93-32b8-e044-0003ba298018
6022515,1,1,14ebd305-accf-49cf-a1d4-83a59acd5145,0a3f507a-4fa0-32b8-e044-0003ba298018
6006267,1,1,70ea4290-6244-4901-a021-8d2f64a57b63,0a3f507a-7266-32b8-e044-0003ba298018
6006184,1,1,97360718-d756-4878-b466-c3aa7448577a,0a3f507a-72cb-32b8-e044-0003ba298018
6014574,1,1,2e8c0f6f-de42-43bf-a616-33c9ea84334e,0a3f507a-7339-32b8-e044-0003ba298018
8257954,2,1,343f76a1-a9b1-4092-ba9f-3466d8cf2e88,0a3f507a-6875-32b8-e044-0003ba298018
8257954,2,2,6f3e582b-6598-4785-bd7d-9f3d17c6b080,0a3f507a-6875-32b8-e044-0003ba298018
6014188,1,1,f8fc9d6e-567d-4036-8f62-47d928ae5522,0a3f507a-430f-32b8-e044-0003ba298018
6002314,1,1,b51387e9-c7c0-41fb-8553-9c157f53541c,0a3f507a-437c-32b8-e044-0003ba298018
6019896,1,1,b54ef871-8cec-48e4-92c9-fbf617e4e341,0a3f507a-43c5-32b8-e044-0003ba298018
6020285,1,1,86fed8b5-c106-4e22-acca-44803b5df093,0a3f507a-43d5-32b8-e044-0003ba298018
6003190,1,1,00abe10f-09e6-45b8-b820-16223733f01b,0a3f507a-445c-32b8-e044-0003ba298018
6028727,1,1,f54aced2-6c8a-4761-9d7d-a25723c0ce76,0a3f507a-44b6-32b8-e044-0003ba298018
6017509,1,1,a3708a0b-4d12-4254-ae75-84e5709511b6,0a3f507a-454c-32b8-e044-0003ba298018
6024485,1,1,03427d0e-6110-47ad-b212-0a0e40572893,0a3f507a-464f-32b8-e044-0003ba298018
6008698,1,1,25643cc7-8eda-4b10-b8ce-ecf900cf60c6,0a3f507a-46a5-32b8-e044-0003ba298018
6026142,1,1,c5d7c690-3933-4894-a7bc-4d4e55a73d65,0a3f507a-4782-32b8-e044-0003ba298018
6011022,1,1,5a9322f2-41d2-4c85-8a1f-e9da9b458c85,0a3f507a-749d-32b8-e044-0003ba298018
6010968,1,1,c58f16ba-ab2f-4fe5-be44-769090597ade,0a3f507a-763d-32b8-e044-0003ba298018
6011549,1,1,1d701f70-6488-4ef5-9535-e6cdd1603f1d,0a3f507a-77ca-32b8-e044-0003ba298018
6001834,1,1,8a026b02-1cce-4878-918a-3a298d4fd052,0a3f507a-7858-32b8-e044-0003ba298018
6032899,1,1,1ea794a2-a714-4858-b313-b57c99264716,0a3f507a-78ef-32b8-e044-0003ba298018
6012564,1,1,7f5469f1-d813-49f3-a564-fd2ae77ed6e5,0a3f507a-793a-32b8-e044-0003ba298018
6027565,1,1,ce8cd1df-26cc-4e05-89e9-96bf1ed985d6,0a3f507a-7a11-32b8-e044-0003ba298018
6007218,1,1,07f5e230-f54b-4914-82a5-13add8dd3349,0a3f507a-7a9e-32b8-e044-0003ba298018
6010114,1,1,2bd4b79c-555d-4abb-8bee-308506600d07,0a3f507a-7b5f-32b8-e044-0003ba298018
6018249,1,1,77aa5eda-b51e-4b98-9c2b-636a001ef5b5,0a3f507a-48bc-32b8-e044-0003ba298018
6033105,1,1,8c6a6da0-26c5-417b-87c6-41f62e3b4ab6,0a3f507a-4a17-32b8-e044-0003ba298018
6033210,1,1,c3a94fd6-5aef-4f52-bb78-670744b371b1,0a3f507a-4a4d-32b8-e044-0003ba298018
6002441,1,1,4e04b526-d2c6-4299-a83b-67c921b986ca,0a3f507a-4c6b-32b8-e044-0003ba298018
6033347,1,1,33bc4ed8-7364-49d9-b7cb-d166fa05be6d,0a3f507a-4dea-32b8-e044-0003ba298018
6000866,1,1,0e484490-29f4-4af3-be4a-19f21e543db3,0a3f507a-4e9b-32b8-e044-0003ba298018
6006747,1,1,317e8c8c-aae8-4477-8461-fef411f29262,0a3f507a-500b-32b8-e044-0003ba298018
9281211,1,1,c6c0f68c-3335-4916-b32a-6d18f3176599,0a3f507a-3e77-32b8-e044-0003ba298018
6001997,1,1,bfb0eaa1-db83-4e1d-9225-bcfca31dcebc,0a3f507a-523d-32b8-e044-0003ba298018
6032040,1,1,3572600d-3060-4538-8834-d4b5d6fcf62f,0a3f507a-5292-32b8-e044-0003ba298018
6004012,1,1,436da467-2105-498a-b52a-91bdd48fc5f7,0a3f507a-53e0-32b8-e044-0003ba298018
6016636,1,1,dd8e4b3b-71d3-4610-9f28-3288356aac59,0a3f507a-7c48-32b8-e044-0003ba298018
6018345,1,1,8c262b8d-0338-4cbd-a9fd-d9401bfd98fa,0a3f507a-7c9d-32b8-e044-0003ba298018
6013493,1,1,99bb7599-6e55-4671-af45-5ae204ee968d,0a3f507a-7d7a-32b8-e044-0003ba298018
6013527,1,1,950d1812-3829-4664-8a41-5d5ab1bb1bc7,0a3f507a-7d96-32b8-e044-0003ba298018
6031011,1,1,d63a0f72-9357-45ed-b7c7-44e676085259,0a3f507a-7dba-32b8-e044-0003ba298018
6010097,1,1,163bbaf0-4488-4efe-8fc3-50f6d49c7274,0a3f507a-7e4c-32b8-e044-0003ba298018
6005227,1,1,890c179d-ed43-4372-b083-8b9fe38ed42f,0a3f507a-7e8b-32b8-e044-0003ba298018
6005978,1,1,4d77a49f-9283-488c-a26d-e6fb34431321,0a3f507a-7f95-32b8-e044-0003ba298018
6004213,1,1,df0fb09a-93b3-43db-8576-af494cde2643,0a3f507a-7fda-32b8-e044-0003ba298018
6005536,1,1,a45f30b7-86b5-4bff-8016-95ffb3fb9825,0a3f507a-80b7-32b8-e044-0003ba298018
6012334,1,1,74b8fd78-57dc-46ec-b689-cde466e918bf,0a3f507a-8157-32b8-e044-0003ba298018
6024908,1,1,71717c6a-5985-4ecd-b748-d2889154895f,0a3f507a-8239-32b8-e044-0003ba298018
6034061,1,1,00d5eec5-f286-4b85-b35c-995ac23526c7,0a3f507a-82ca-32b8-e044-0003ba298018
6018498,1,1,cddd5c14-0f56-4904-8551-deb4b64daa1d,0a3f507a-4fb1-32b8-e044-0003ba298018
6008114,1,1,16552a60-352a-4a84-b4ec-c45d0b3d01a9,0a3f507a-5104-32b8-e044-0003ba298018
6001509,1,1,613245d6-0631-437b-8b8e-8245e6aabbc1,0a3f507a-51e7-32b8-e044-0003ba298018
6003108,1,1,c7f24dfd-f869-4ab8-b396-dbc3868db0b3,0a3f507a-521a-32b8-e044-0003ba298018
6004265,1,1,41d70cc8-5336-4e20-8477-94ab7245de5d,0a3f507a-523f-32b8-e044-0003ba298018
6013606,1,1,6d4c0f90-1e5c-43e0-8207-3d8e1eef273b,0a3f507a-5350-32b8-e044-0003ba298018
6003985,1,1,41ea66c1-cfb4-465f-b504-3c5f4ae361c5,0a3f507a-53e9-32b8-e044-0003ba298018
6022559,1,1,59356a26-061f-4ac4-aa73-8ec8476871b7,0a3f507a-bc5d-32b8-e044-0003ba298018
6024484,1,1,8749579b-5489-420c-beca-14f91a525701,0a3f507a-5701-32b8-e044-0003ba298018
6033559,1,1,1fc9002f-bc1e-4c6e-9f1a-8a70416fdc0a,0a3f507a-592c-32b8-e044-0003ba298018
6033877,1,1,1bf8417c-ccdd-4742-aa37-36e2017055eb,0a3f507a-5959-32b8-e044-0003ba298018
6003830,1,1,9293bd1d-86cc-4e2b-a4f2-11cf3e6bef7d,0a3f507a-5413-32b8-e044-0003ba298018
6003859,1,1,89538bd3-4840-4c0c-96a6-12ff45df00d9,0a3f507a-544c-32b8-e044-0003ba298018
6026387,1,1,a202db36-599c-43e2-9ca1-3f357da5dfbd,0a3f507a-55dd-32b8-e044-0003ba298018
6024638,1,1,cf537309-1334-4ad4-9738-44a12b9c6254,0a3f507a-571b-32b8-e044-0003ba298018
6011767,1,1,e8dcdad1-5853-498e-aa28-02c496bfee0d,0a3f507a-5800-32b8-e044-0003ba298018
6031153,1,1,e878b4b2-e06b-4565-bff4-70c11b0954f4,0a3f507a-58f1-32b8-e044-0003ba298018
6033981,1,1,fb0eb39d-0a17-4aed-88e7-03307de61062,0a3f507a-594b-32b8-e044-0003ba298018
6004943,1,1,e0be5d8d-62b3-43d6-b054-2148e1573055,0a3f507a-5a5f-32b8-e044-0003ba298018
6003385,1,1,a321139c-0cd7-4c62-9c9f-3cc222fcf54c,0a3f507a-5a9c-32b8-e044-0003ba298018
6023874,1,1,862389b6-7f1d-4993-a65c-c6ed0f77f12c,0a3f507a-5b53-32b8-e044-0003ba298018
6014151,2,1,74a8356c-47f5-402b-b1fc-0d28a092bd42,0a3f507a-5984-32b8-e044-0003ba298018
6014151,2,2,b6d2e3c8-79c7-4045-ae62-94664fbe6adf,0a3f507a-5984-32b8-e044-0003ba298018
6027093,1,1,32630121-7b3f-439e-bb40-5f881ec7e75c,0a3f507a-5990-32b8-e044-0003ba298018
6005151,1,1,c1e72be2-04a8-4f7b-88ed-edfaf40b0fe6,0a3f507a-5a3d-32b8-e044-0003ba298018
6024151,1,1,97658143-33cf-402b-9648-49dfec87e10c,0a3f507a-5b83-32b8-e044-0003ba298018
6027583,1,1,0630ceb3-2433-4d6d-bf89-ff26cf70e010,0a3f507a-5bde-32b8-e044-0003ba298018
6002168,1,1,a3e86ee1-9c7e-494b-baa7-97eaa3c7388c,0a3f507a-5c4a-32b8-e044-0003ba298018
6016156,1,1,f918af73-6550-4f97-bbfa-11221454a694,0a3f507a-5d2c-32b8-e044-0003ba298018
6031506,1,1,f792341d-5e70-4d6d-81ac-b4642b43d05a,0a3f507a-5d7a-32b8-e044-0003ba298018
6004470,1,1,b5a8480d-d136-414b-8564-2a358f181f4c,0a3f507a-5dfd-32b8-e044-0003ba298018
6004030,1,1,e32d5011-aad9-4b69-9893-53b3a6cdc1cc,0a3f507a-5f64-32b8-e044-0003ba298018
6033363,1,1,352849aa-fad2-4ea2-8e54-1ce467d8d009,0a3f507a-5f8a-32b8-e044-0003ba298018
6006865,1,1,806a3cc5-9bd7-4e71-ae1c-f5cd394fc685,0a3f507a-5fef-32b8-e044-0003ba298018
6029887,1,1,0414a8bd-6be8-4090-be9a-255813335c2e,0a3f507a-8413-32b8-e044-0003ba298018
6032315,1,1,140a3c2a-0d7c-4ab5-9e04-b0f2fe2b3f84,0a3f507a-8460-32b8-e044-0003ba298018
6003358,1,1,0b46b4f7-c5d4-48ab-8b10-263fe49626f5,0a3f507a-8568-32b8-e044-0003ba298018
6033274,1,1,9864e5b4-1679-4829-9fb2-5df7bfd50f19,0a3f507a-8626-32b8-e044-0003ba298018
6033016,1,1,687c7181-ab3d-428a-ae36-ceb8cd36bdd0,0a3f507a-86e9-32b8-e044-0003ba298018
6006098,1,1,473a6b33-9f26-40da-a57f-70bc1f44934f,0a3f507a-86db-32b8-e044-0003ba298018
6033809,2,1,1883bf98-2900-4278-87ed-d339fe83d834,0a3f507a-8780-32b8-e044-0003ba298018
6033809,2,2,c439cb3d-5e64-4c48-8b6d-df1e210ee662,0a3f507a-8780-32b8-e044-0003ba298018
6024222,1,1,4e6a39b6-f1b7-4959-9087-48cfa42e6163,0a3f507a-87f0-32b8-e044-0003ba298018
6019298,1,1,92ce5c3f-d29d-44e9-96d8-74b3c2f1b9a4,0a3f507a-89a0-32b8-e044-0003ba298018
6019292,1,1,cb8dd129-8a35-446d-a2ed-93e9adf69a8f,0a3f507a-89ac-32b8-e044-0003ba298018
6020247,1,1,80072339-67e1-4ae2-b711-ff072761d012,0a3f507a-89c3-32b8-e044-0003ba298018
6019873,1,1,d8246822-0087-47ea-b1ec-eda3afcaa803,0a3f507a-89ca-32b8-e044-0003ba298018
6004321,1,1,ff614e0b-7400-4e58-a0a8-822207bdf779,0a3f507a-5c44-32b8-e044-0003ba298018
6001487,2,1,5ea775dc-85c3-4a29-9c0e-9dfa7ba604dc,0a3f507a-5c61-32b8-e044-0003ba298018
6001487,2,2,b0b76edc-c3de-44fe-a5e1-7481c7d71fef,0a3f507a-5c61-32b8-e044-0003ba298018
6010976,1,1,f404792c-1ebd-4a96-b6ac-8cc9f961331e,0a3f507a-5d06-32b8-e044-0003ba298018
6031763,1,1,de2db985-db2c-46f1-9bc4-4f929f0bad6c,0a3f507a-5e75-32b8-e044-0003ba298018
6003154,1,1,92eb0d79-5305-441d-a684-034bdb975fb6,0a3f507a-5f13-32b8-e044-0003ba298018
6001876,1,1,32845f71-3e48-40d2-bfee-22906eac7107,0a3f507a-5f68-32b8-e044-0003ba298018
6033377,1,1,b9147753-cc88-47b1-beda-b5b6813adc8b,0a3f507a-5f94-32b8-e044-0003ba298018
6009277,1,1,1f645149-7b7b-4220-ad1b-6c8401023e01,0a3f507a-5fb5-32b8-e044-0003ba298018
6029868,1,1,641918ca-121c-4ac3-87fc-5a95323b8268,0a3f507a-601c-32b8-e044-0003ba298018
6029917,1,1,c0c897e7-724d-46ef-b09b-18d3cf498899,0a3f507a-6031-32b8-e044-0003ba298018
6006138,1,1,d0b015ba-e6f7-4d1c-9254-72d1de892964,0a3f507a-6087-32b8-e044-0003ba298018
6031690,1,1,0047d4a5-57d7-4afe-b53e-00c9461580e4,0a3f507a-611f-32b8-e044-0003ba298018
6006862,1,1,a2913bc4-9644-4b52-8c86-eda2c8e218e7,0a3f507a-6005-32b8-e044-0003ba298018
6029920,1,1,f5db944e-6af8-4bb1-81dd-4e1032609215,0a3f507a-602e-32b8-e044-0003ba298018
6034382,1,1,f5739c5e-d16e-4d3b-aef3-9e976023b297,0a3f507a-6061-32b8-e044-0003ba298018
6005359,2,1,7c754e3d-2410-488d-893d-abd78dd2765b,0a3f507a-60fb-32b8-e044-0003ba298018
6005359,2,2,bae484fe-9676-4e83-8b6f-5bf923556a00,0a3f507a-60fb-32b8-e044-0003ba298018
6000069,1,1,101f2b43-411c-42e3-b90a-237197ba487c,0a3f507a-61c1-32b8-e044-0003ba298018
6017425,1,1,ea58061e-23cc-490b-8e03-80ab38f87243,0a3f507a-633c-32b8-e044-0003ba298018
6023278,1,1,97b873b6-b2bf-4b3c-8266-23b373a24549,0a3f507a-65c3-32b8-e044-0003ba298018
6005860,1,1,36591c20-adc5-4044-b9d5-c263cfa09ead,0a3f507a-65f8-32b8-e044-0003ba298018
6001950,1,1,28d8871f-f9ad-4a72-9891-16ae415ec966,0a3f507a-6653-32b8-e044-0003ba298018
6020970,1,1,907f58f4-b4a6-470c-a83e-f52a7246646d,0a3f507a-6691-32b8-e044-0003ba298018
6024848,1,1,76b2feae-a960-40e0-9d20-f519d3bae37e,0a3f507a-66e9-32b8-e044-0003ba298018
